1.110868,1.111971,1.112,1.11163,1.113536,1.112837,1.11525,1.113708,1.10906,1.10908,1.109423,1.10965,1.108513,1.109601,1.105485,1.1025,1.10254,1.102493,1.101934,1.10222,1.101444,1.102876,1.10951,1.10943,1.108943,1.106256,1.104487,1.099993,1.098055,1.09455,1.09463,1.094889,1.09111,1.0919,1.087553,1.084363,1.083085,1.083085,1.08414,1.083779,1.079488,1.081,1.078775,1.084705,1.084705,1.083858,1.084895,1.08805,1.088524,1.099687,1.102739,1.10278,1.105088,1.114367,1.117821,1.113852,1.122347,1.12862,1.12865,1.13855,1.139751,1.131645,1.126101,1.118368,1.11415,1.11445,1.115343,1.116042,1.101455,1.096082,1.065604,1.07625,1.07635,1.069336,1.076409,1.080217,1.088909,1.104777,1.116689,1.11685,1.113821,1.102961,1.102615
3.215992,3.208081,3.208165,3.207011,3.212551,3.199373,3.217513,3.196274,3.183436,3.183493,3.183962,3.190236,3.225782,3.201189,3.183472,3.175631,3.175746,3.175437,3.179057,3.190954,3.188677,3.192795,3.212076,3.211844,3.210367,3.202597,3.153276,3.13528,3.129078,3.124984,3.125213,3.125877,3.120132,3.123034,3.110564,3.117529,3.108877,3.108877,3.11134,3.105063,3.08196,3.053874,3.047517,3.064335,3.064335,3.061902,3.032351,3.025139,3.042413,3.073662,3.077073,3.077187,3.083567,3.103454,3.118489,3.107547,3.12574,3.149291,3.149375,3.177076,3.180321,3.15757,3.141851,3.125828,3.108914,3.109751,3.111887,3.387196,3.386936,3.386869,3.372611,3.449424,3.449745,3.427201,3.514505,3.526898,3.767601,3.788932,3.70187,3.702403,3.692327,3.634262,3.649269
68.097421,67.875264,67.877039,67.832213,68.174047,68.37006,68.453387,68.618319,68.314327,68.315562,68.320686,68.358441,68.611056,68.698723,68.460253,68.434934,68.437416,68.513618,69.343527,68.61134,68.896956,69.736074,70.98095,70.975824,70.868318,70.455336,69.53983,69.160742,69.512338,70.204986,70.21012,70.230036,69.954656,69.182007,68.769218,69.040843,68.808833,68.808833,68.872718,68.820481,68.980043,68.703715,69.215503,69.501721,69.501721,69.439662,70.907331,71.064246,71.283425,72.913748,73.7855,73.788234,74.205028,73.872161,74.016056,73.767147,75.841939,77.359571,77.380671,82.184126,85.112032,80.443217,82.374064,83.802791,80.913032,80.934818,81.710599,83.023801,82.975362,88.733349,84.183351,86.075676,86.083681,85.407034,85.550612,84.579023,85.330758,85.592941,87.964425,87.97707,87.63991,87.822412,86.499252
4.245792,4.235664,4.235442,4.237021,4.233053,4.223274,4.230757,4.232479,4.240495,4.240572,4.241056,4.244911,4.231581,4.238398,4.246444,4.256918,4.257073,4.256098,4.277688,4.272151,4.285883,4.293663,4.297026,4.296716,4.296986,4.298573,4.274641,4.246028,4.259081,4.273346,4.273659,4.273033,4.264761,4.256608,4.252171,4.247135,4.247901,4.247901,4.248735,4.260605,4.267703,4.270653,4.277398,4.287626,4.287626,4.293494,4.307196,4.306012,4.315944,4.323463,4.333347,4.333507,4.334731,4.317559,4.309479,4.296016,4.306839,4.295585,4.297943,4.317683,4.330499,4.305944,4.327661,4.380032,4.390141,4.391324,4.375212,4.441924,4.468659,4.493637,4.567829,4.565399,4.565823,4.522598,4.609452,4.60484,4.564295,4.520533,4.548556,4.54921,4.538583,4.541609,4.560249
4.779619,4.778477,4.778602,4.779753,4.778193,4.781084,4.780634,4.778951,4.778278,4.778365,4.778694,4.778702,4.778575,4.781937,4.781242,4.780482,4.780656,4.77061,4.780744,4.778132,4.7806,4.774909,4.779663,4.779318,4.784711,4.774379,4.777899,4.765939,4.757217,4.760859,4.761207,4.75533,4.767063,4.769748,4.76786,4.766644,4.769369,4.769369,4.767077,4.779027,4.776952,4.779748,4.795264,4.797872,4.797872,4.791055,4.804887,4.809513,4.809644,4.802286,4.815225,4.815404,4.844608,4.808718,4.80898,4.80505,4.810431,4.806571,4.806699,4.84715,4.822059,4.820019,4.817913,4.824416,4.842139,4.843442,4.859896,4.839827,4.850039,4.885016,4.845728,4.879759,4.880212,4.854904,4.848792,4.838722,4.833445,4.834948,4.847888,4.848585,4.835324,4.83152,4.832744
26.78831,26.608244,26.548399,26.539565,26.692828,26.746162,26.770863,26.850918,26.940344,26.940831,26.949155,27.044976,26.91615,27.069343,27.065918,26.928217,26.929194,26.928053,27.112391,27.275825,27.395849,27.402504,27.791901,27.789893,27.777689,27.685421,27.411557,27.139656,26.975136,26.896689,26.898656,26.905009,26.734502,26.67812,26.66229,26.530365,26.504529,26.504529,26.530351,26.486666,26.397417,26.507721,26.406404,26.545742,26.545742,26.525022,26.57734,26.698286,26.769753,26.973621,27.128563,27.129568,27.186354,27.70217,27.906444,27.733775,27.727356,28.200179,28.200931,28.448294,28.531547,28.762913,29.116166,28.916831,29.118921,29.126762,29.150106,29.702928,29.865665,29.930912,29.650626,29.45476,29.457499,29.265548,29.961573,30.063417,30.440719,31.232247,31.266639,31.271134,30.84842,30.956472,30.647751
6.530012,6.535613,6.536007,6.534205,6.532561,6.552497,6.554018,6.521983,6.533255,6.533373,6.539281,6.563197,6.57803,6.571284,6.555742,6.547862,6.548099,6.556853,6.549674,6.549411,6.565452,6.592007,6.637131,6.636652,6.630357,6.6205,6.604413,6.580049,6.575927,6.584051,6.584532,6.556729,6.553973,6.569942,6.574475,6.550313,6.55321,6.55321,6.566117,6.554365,6.547111,6.576831,6.584193,6.6128,6.6128,6.626055,6.635432,6.689656,6.706502,6.828802,6.884074,6.88433,6.90993,6.878208,6.833466,6.77311,6.852087,6.875445,6.876644,6.975451,7.019041,6.986488,6.995451,7.064952,7.054914,7.056813,7.017377,7.176486,7.050082,7.094831,6.974415,7.052132,7.052788,7.019076,7.048001,6.953685,6.99036,7.07146,7.208273,7.209309,7.199341,7.252009,7.295005
0.850034,0.851172,0.851161,0.852192,0.85739,0.854582,0.855283,0.851655,0.852598,0.852122,0.852963,0.853354,0.849681,0.844201,0.842709,0.843263,0.843298,0.844085,0.843784,0.846307,0.84587,0.842708,0.840442,0.840185,0.84131,0.851181,0.847579,0.84645,0.849247,0.849344,0.849044,0.849387,0.844737,0.842782,0.839363,0.831213,0.830173,0.830135,0.830652,0.83321,0.830342,0.836265,0.837452,0.836899,0.837287,0.836804,0.839381,0.836787,0.843421,0.853242,0.860342,0.860102,0.862925,0.872889,0.871928,0.865242,0.866674,0.864952,0.864932,0.869281,0.871795,0.876657,0.878561,0.88988,0.908077,0.908272,0.899597,0.909886,0.908739,0.942938,0.927257,0.923899,0.923906,0.920159,0.928446,0.916159,0.91892,0.90568,0.896435,0.896708,0.894532,0.891635,0.888689
4.779619,4.778477,4.778602,4.779753,4.778193,4.781084,4.780634,4.778951,4.778278,4.778365,4.778694,4.778702,4.778575,4.781937,4.781242,4.780482,4.780656,4.77061,4.780744,4.778132,4.7806,4.774909,4.779663,4.779318,4.784711,4.774379,4.777899,4.765939,4.757217,4.760859,4.761207,4.75533,4.767063,4.769748,4.76786,4.766644,4.769369,4.769369,4.767077,4.779027,4.776952,4.779748,4.795264,4.797872,4.797872,4.791055,4.804887,4.809513,4.809644,4.802286,4.815225,4.815404,4.844608,4.808718,4.80898,4.80505,4.810431,4.806571,4.806699,4.84715,4.822059,4.820019,4.817913,4.824416,4.842139,4.843442,4.859896,4.839827,4.850039,4.885016,4.845728,4.879759,4.880212,4.854904,4.848792,4.838722,4.833445,4.834948,4.847888,4.848585,4.835324,4.83152,4.832744
1.451132,1.451323,1.451609,1.452489,1.453888,1.45405,1.454342,1.452442,1.449214,1.44924,1.4494,1.447644,1.449308,1.458182,1.451447,1.449512,1.449565,1.450993,1.453259,1.451012,1.453851,1.457103,1.46842,1.468314,1.468379,1.470934,1.46714,1.461324,1.458931,1.456507,1.456614,1.457351,1.453304,1.451228,1.441737,1.438505,1.435099,1.435099,1.436068,1.434652,1.430824,1.429217,1.430493,1.434322,1.434322,1.436562,1.441636,1.444952,1.452728,1.472156,1.479424,1.479479,1.481713,1.485039,1.49551,1.490908,1.503311,1.51541,1.51545,1.551081,1.556825,1.554026,1.55126,1.559559,1.542151,1.542566,1.539101,1.563719,1.568621,1.583488,1.545147,1.546195,1.546339,1.546539,1.558618,1.559914,1.548233,1.550942,1.565878,1.566103,1.564591,1.564038,1.552537
